Id,Text,Query,Label,LabelStr,Split,Event
1374201641755406340,,guns should be regulated,,,unlabeled,atlanta
1374201879228473354,,guns should be banned,1,FAVOR,valid,atlanta
1374201879228473354,,guns should be regulated,1,FAVOR,valid,atlanta
1374202294435078147,,guns should be regulated,0,AGAINST,test,atlanta
1374202873798615040,,guns should be banned,,,unlabeled,atlanta
1374202873798615040,,guns should be regulated,,,unlabeled,atlanta
1374203919732211713,,guns should be banned,,,unlabeled,atlanta
1374203919732211713,,guns should be regulated,,,unlabeled,atlanta
1374204058513371137,,guns should be banned,,,unlabeled,atlanta
1374204058513371137,,guns should be regulated,,,unlabeled,atlanta
1374206159910014979,,guns should be banned,,,unlabeled,atlanta
1374206159910014979,,guns should be regulated,,,unlabeled,atlanta
1374207976370798592,,guns should be banned,,,unlabeled,atlanta
1374207976370798592,,guns should be regulated,,,unlabeled,atlanta
1374208483562819590,,guns should be banned,,,unlabeled,atlanta
1374208483562819590,,guns should be regulated,,,unlabeled,atlanta
1374209556885209090,,guns should be banned,,,unlabeled,atlanta
1374209556885209090,,guns should be regulated,,,unlabeled,atlanta
1374210324002340866,,guns should be banned,,,unlabeled,atlanta
1374210324002340866,,guns should be regulated,,,unlabeled,atlanta
1374210905865646080,,guns should be banned,0,AGAINST,test,atlanta
1374211273395597315,,guns should be banned,2,NEUTRAL,labeled,atlanta
1374211273395597315,,guns should be regulated,1,FAVOR,labeled,atlanta
1374217354507386882,,guns should be banned,,,unlabeled,atlanta
1374217354507386882,,guns should be regulated,,,unlabeled,atlanta
1374219432063598594,,guns should be banned,2,NEUTRAL,valid,atlanta
1374219432063598594,,guns should be regulated,1,FAVOR,valid,atlanta
1374221529349767168,,guns should be regulated,1,FAVOR,test,atlanta
1374222784843411456,,guns should be banned,1,FAVOR,valid,atlanta
1374225369038004226,,guns should be banned,,,unlabeled,atlanta
1374225369038004226,,guns should be regulated,,,unlabeled,atlanta
1374227653314498561,,guns should be banned,,,unlabeled,atlanta
1374227653314498561,,guns should be regulated,,,unlabeled,atlanta
1374228085336375302,,guns should be banned,,,unlabeled,atlanta
1374228085336375302,,guns should be regulated,,,unlabeled,atlanta
1374231335804547076,,guns should be banned,,,unlabeled,atlanta
1374231335804547076,,guns should be regulated,,,unlabeled,atlanta
1374232082193387522,,guns should be regulated,,,unlabeled,atlanta
1374234330692792321,,guns should be banned,,,unlabeled,atlanta
1374234330692792321,,guns should be regulated,,,unlabeled,atlanta
1374238404603473922,,guns should be regulated,1,FAVOR,labeled,atlanta
1374239873138372609,,guns should be regulated,,,unlabeled,atlanta
1374240275405533184,,guns should be banned,,,unlabeled,atlanta
1374240275405533184,,guns should be regulated,,,unlabeled,atlanta
1374240513226772482,,guns should be banned,,,unlabeled,atlanta
1374240513226772482,,guns should be regulated,,,unlabeled,atlanta
1374241043223302145,,guns should be regulated,1,FAVOR,valid,atlanta
1374250173380112385,,guns should be banned,2,NEUTRAL,valid,atlanta
1374255081202221064,,guns should be regulated,,,unlabeled,atlanta
1374255236894896128,,guns should be banned,,,unlabeled,atlanta
1374268588043993088,,guns should be banned,2,NEUTRAL,test,atlanta
1374271487318822912,,guns should be banned,2,NEUTRAL,labeled,atlanta
1374287939551776768,,guns should be banned,,,unlabeled,atlanta
1374287939551776768,,guns should be regulated,,,unlabeled,atlanta
1374304919478546435,,guns should be banned,2,NEUTRAL,labeled,atlanta
1374310613502078976,,guns should be banned,1,FAVOR,test,atlanta
1374310613502078976,,guns should be regulated,1,FAVOR,test,atlanta
1374314573298294790,,guns should be banned,,,unlabeled,atlanta
1374314573298294790,,guns should be regulated,,,unlabeled,atlanta
1374318784970907648,,guns should be banned,,,unlabeled,atlanta
1374318784970907648,,guns should be regulated,,,unlabeled,atlanta
1374322172915818499,,guns should be banned,1,FAVOR,test,atlanta
1374322172915818499,,guns should be regulated,1,FAVOR,test,atlanta
1374327991078170627,,guns should be regulated,,,unlabeled,atlanta
1374331451789967364,,guns should be regulated,1,FAVOR,valid,atlanta
1374331936160808961,,guns should be banned,,,unlabeled,atlanta
1374332198690680836,,guns should be banned,,,unlabeled,atlanta
1374332198690680836,,guns should be regulated,,,unlabeled,atlanta
1374334623770116100,,guns should be banned,,,unlabeled,atlanta
1374334623770116100,,guns should be regulated,,,unlabeled,atlanta
1374336434195292164,,guns should be banned,2,NEUTRAL,test,atlanta
1374336434195292164,,guns should be regulated,1,FAVOR,test,atlanta
1374337447027380228,,guns should be banned,,,unlabeled,atlanta
1374337447027380228,,guns should be regulated,,,unlabeled,atlanta
1374338637937135616,,guns should be banned,,,unlabeled,atlanta
1374338637937135616,,guns should be regulated,,,unlabeled,atlanta
1374339190884872193,,guns should be regulated,2,NEUTRAL,labeled,atlanta
1374339311756316678,,guns should be banned,,,unlabeled,atlanta
1374339311756316678,,guns should be regulated,,,unlabeled,atlanta
1374340977276637185,,guns should be regulated,1,FAVOR,valid,atlanta
1374341459445432320,,guns should be banned,1,FAVOR,labeled,atlanta
1374341459445432320,,guns should be regulated,1,FAVOR,labeled,atlanta
1374342364605599751,,guns should be banned,,,unlabeled,atlanta
1374343129424396291,,guns should be banned,,,unlabeled,atlanta
1374343129424396291,,guns should be regulated,,,unlabeled,atlanta
1374343598926397445,,guns should be banned,,,unlabeled,atlanta
1374343598926397445,,guns should be regulated,,,unlabeled,atlanta
1374346401526599688,,guns should be banned,,,unlabeled,atlanta
1374346401526599688,,guns should be regulated,,,unlabeled,atlanta
1374346932026540037,,guns should be regulated,,,unlabeled,atlanta
1374348312996937733,,guns should be banned,1,FAVOR,labeled,atlanta
1374354629882953732,,guns should be banned,,,unlabeled,atlanta
1374354629882953732,,guns should be regulated,,,unlabeled,atlanta
1374355158902042626,,guns should be banned,1,FAVOR,test,atlanta
1374355415656435714,,guns should be banned,,,unlabeled,atlanta
1374355415656435714,,guns should be regulated,,,unlabeled,atlanta
1374356261110566913,,guns should be banned,,,unlabeled,atlanta
1374356261110566913,,guns should be regulated,,,unlabeled,atlanta
1374357367022886915,,guns should be banned,1,FAVOR,labeled,atlanta
1374357396802437126,,guns should be banned,1,FAVOR,valid,atlanta
1374357396802437126,,guns should be regulated,1,FAVOR,valid,atlanta
1374360656405614592,,guns should be regulated,,,unlabeled,atlanta
1374361709943664642,,guns should be banned,,,unlabeled,atlanta
1374361794433679360,,guns should be banned,2,NEUTRAL,valid,atlanta
1374364758158290949,,guns should be banned,2,NEUTRAL,test,atlanta
1374366765208240130,,guns should be banned,,,unlabeled,atlanta
1374366765208240130,,guns should be regulated,,,unlabeled,atlanta
1374367921397510146,,guns should be banned,,,unlabeled,atlanta
1374367921397510146,,guns should be regulated,,,unlabeled,atlanta
1374370528715284481,,guns should be banned,,,unlabeled,atlanta
1374370528715284481,,guns should be regulated,,,unlabeled,atlanta
1374372620007665665,,guns should be banned,0,AGAINST,valid,atlanta
1374372620007665665,,guns should be regulated,0,AGAINST,valid,atlanta
1374378426300125192,,guns should be banned,,,unlabeled,atlanta
1374378426300125192,,guns should be regulated,,,unlabeled,atlanta
1374378807558238208,,guns should be regulated,2,NEUTRAL,test,atlanta
1374380841674043395,,guns should be banned,,,unlabeled,atlanta
1374380841674043395,,guns should be regulated,,,unlabeled,atlanta
1374385484776935424,,guns should be regulated,1,FAVOR,labeled,atlanta
1374386606619070482,,guns should be banned,,,unlabeled,atlanta
1374386606619070482,,guns should be regulated,,,unlabeled,atlanta
1374387137898967043,,guns should be banned,,,unlabeled,atlanta
1374387137898967043,,guns should be regulated,,,unlabeled,atlanta
1374387169087778820,,guns should be banned,,,unlabeled,atlanta
1374387169087778820,,guns should be regulated,,,unlabeled,atlanta
1374388481783308293,,guns should be regulated,,,unlabeled,atlanta
1374389164527919113,,guns should be banned,,,unlabeled,atlanta
1374389164527919113,,guns should be regulated,,,unlabeled,atlanta
1374389412591587336,,guns should be banned,,,unlabeled,atlanta
1374389412591587336,,guns should be regulated,,,unlabeled,atlanta
1374391024949194762,,guns should be regulated,2,NEUTRAL,test,atlanta
1374391683886972941,,guns should be banned,,,unlabeled,atlanta
1374391683886972941,,guns should be regulated,,,unlabeled,atlanta
1374392454443536390,,guns should be banned,1,FAVOR,test,atlanta
1374395541195350023,,guns should be banned,,,unlabeled,atlanta
1374395541195350023,,guns should be regulated,,,unlabeled,atlanta
1374395647038660615,,guns should be regulated,0,AGAINST,labeled,atlanta
1374397428762210319,,guns should be banned,,,unlabeled,atlanta
1374397428762210319,,guns should be regulated,,,unlabeled,atlanta
1374397521498304523,,guns should be banned,,,unlabeled,atlanta
1374397521498304523,,guns should be regulated,,,unlabeled,atlanta
1374398738857291785,,guns should be banned,1,FAVOR,labeled,atlanta
1374398738857291785,,guns should be regulated,1,FAVOR,labeled,atlanta
1374399418460377089,,guns should be banned,,,unlabeled,atlanta
1374399418460377089,,guns should be regulated,,,unlabeled,atlanta
1374399653978902536,,guns should be regulated,1,FAVOR,test,atlanta
1374399810971660297,,guns should be banned,,,unlabeled,atlanta
1374399810971660297,,guns should be regulated,,,unlabeled,atlanta
1374400191617331204,,guns should be banned,,,unlabeled,atlanta
1374400191617331204,,guns should be regulated,,,unlabeled,atlanta
1374401052649291780,,guns should be banned,,,unlabeled,atlanta
1374402031327215616,,guns should be regulated,1,FAVOR,valid,atlanta
1374403011162730501,,guns should be banned,1,FAVOR,valid,atlanta
1374406107704086543,,guns should be banned,1,FAVOR,test,atlanta
1374406108362592260,,guns should be regulated,,,unlabeled,atlanta
1374407939935531010,,guns should be banned,,,unlabeled,atlanta
1374408068696399872,,guns should be regulated,1,FAVOR,valid,atlanta
1374408073536696324,,guns should be banned,,,unlabeled,atlanta
1374408073536696324,,guns should be regulated,,,unlabeled,atlanta
1374409571301650439,,guns should be banned,,,unlabeled,atlanta
1374409571301650439,,guns should be regulated,,,unlabeled,atlanta
1374410980587839496,,guns should be banned,,,unlabeled,atlanta
1374411095591460881,,guns should be banned,1,FAVOR,valid,atlanta
1374411595330117642,,guns should be regulated,,,unlabeled,atlanta
1374412272534048780,,guns should be banned,,,unlabeled,atlanta
1374412441723924485,,guns should be banned,1,FAVOR,valid,atlanta
1374412441723924485,,guns should be regulated,1,FAVOR,valid,atlanta
1374413518502387729,,guns should be banned,,,unlabeled,atlanta
1374413518502387729,,guns should be regulated,,,unlabeled,atlanta
1374413542724493327,,guns should be banned,,,unlabeled,atlanta
1374413542724493327,,guns should be regulated,,,unlabeled,atlanta
1374413807989092357,,guns should be banned,0,AGAINST,valid,atlanta
1374414583553650695,,guns should be regulated,1,FAVOR,labeled,atlanta
1374416432440602641,,guns should be banned,2,NEUTRAL,labeled,atlanta
1374416432440602641,,guns should be regulated,1,FAVOR,labeled,atlanta
1374416538099359756,,guns should be regulated,,,unlabeled,atlanta
1374416712188141574,,guns should be banned,,,unlabeled,atlanta
1374417300980297732,,guns should be banned,,,unlabeled,atlanta
1374417300980297732,,guns should be regulated,,,unlabeled,atlanta
1374417352989712399,,guns should be banned,,,unlabeled,atlanta
1374417352989712399,,guns should be regulated,,,unlabeled,atlanta
1374418673461469187,,guns should be banned,,,unlabeled,atlanta
1374418673461469187,,guns should be regulated,,,unlabeled,atlanta
1374418743573417986,,guns should be regulated,,,unlabeled,atlanta
1374419051795996672,,guns should be regulated,0,AGAINST,labeled,atlanta
1374421439806251021,,guns should be regulated,,,unlabeled,atlanta
1374423249103118354,,guns should be banned,,,unlabeled,atlanta
1374423249103118354,,guns should be regulated,,,unlabeled,atlanta
1374423840869081094,,guns should be banned,,,unlabeled,atlanta
1374423840869081094,,guns should be regulated,,,unlabeled,atlanta
1374424694502264835,,guns should be banned,0,AGAINST,labeled,atlanta
1374424694502264835,,guns should be regulated,0,AGAINST,labeled,atlanta
1374426235741241350,,guns should be banned,,,unlabeled,atlanta
1374426235741241350,,guns should be regulated,,,unlabeled,atlanta
1374426299658211332,,guns should be banned,0,AGAINST,labeled,atlanta
1374426356725862403,,guns should be banned,,,unlabeled,atlanta
1374426356725862403,,guns should be regulated,,,unlabeled,atlanta
1374427378718367748,,guns should be banned,,,unlabeled,atlanta
1374427378718367748,,guns should be regulated,,,unlabeled,atlanta
1374427438898290693,,guns should be banned,1,FAVOR,valid,atlanta
1374427811205713923,,guns should be banned,,,unlabeled,atlanta
1374427811205713923,,guns should be regulated,,,unlabeled,atlanta
1374430420784226310,,guns should be banned,,,unlabeled,atlanta
1374430420784226310,,guns should be regulated,,,unlabeled,atlanta
1374432539918561280,,guns should be banned,,,unlabeled,atlanta
1374432539918561280,,guns should be regulated,,,unlabeled,atlanta
1374434738379706370,,guns should be regulated,0,AGAINST,valid,atlanta
1374434867568537603,,guns should be banned,,,unlabeled,atlanta
1374434867568537603,,guns should be regulated,,,unlabeled,atlanta
1374436107429978116,,guns should be banned,0,AGAINST,labeled,atlanta
1374437360197242885,,guns should be regulated,1,FAVOR,labeled,atlanta
1374438520631087106,,guns should be banned,1,FAVOR,test,atlanta
1374439196740308992,,guns should be regulated,0,AGAINST,labeled,atlanta
1374441830662565890,,guns should be banned,2,NEUTRAL,test,atlanta
1374442327414960132,,guns should be regulated,1,FAVOR,valid,atlanta
1374445107173224451,,guns should be banned,,,unlabeled,atlanta
1374445107173224451,,guns should be regulated,,,unlabeled,atlanta
1374445515912278026,,guns should be regulated,,,unlabeled,atlanta
1374446592711815177,,guns should be regulated,1,FAVOR,labeled,atlanta
1374449150968786950,,guns should be banned,,,unlabeled,atlanta
1374449150968786950,,guns should be regulated,,,unlabeled,atlanta
1374449550597922817,,guns should be banned,,,unlabeled,atlanta
1374449550597922817,,guns should be regulated,,,unlabeled,atlanta
1374450707449868293,,guns should be regulated,,,unlabeled,atlanta
1374452053318135812,,guns should be regulated,1,FAVOR,test,atlanta
